"dateTime","TMP"
2018-12-31 00:00:00,269.140014648438
2018-12-31 01:00:00,269.209991455078
2018-12-31 02:00:00,269.269989013672
2018-12-31 03:00:00,269.329986572266
2018-12-31 04:00:00,269.339996337891
2018-12-31 05:00:00,269.359985351562
2018-12-31 06:00:00,269.380004882812
2018-12-31 07:00:00,269.519989013672
2018-12-31 08:00:00,269.670013427734
2018-12-31 09:00:00,269.820007324219
2018-12-31 10:00:00,269.790008544922
2018-12-31 11:00:00,269.760009765625
2018-12-31 12:00:00,269.720001220703
2018-12-31 13:00:00,270.570007324219
2018-12-31 14:00:00,271.410003662109
2018-12-31 15:00:00,272.260009765625
2018-12-31 16:00:00,272.980010986328
2018-12-31 17:00:00,273.709991455078
2018-12-31 18:00:00,274.429992675781
2018-12-31 19:00:00,274.179992675781
2018-12-31 20:00:00,273.929992675781
2018-12-31 21:00:00,273.679992675781
2018-12-31 22:00:00,273.489990234375
2018-12-31 23:00:00,273.299987792969
2019-01-01 00:00:00,273.109985351562
2019-01-01 01:00:00,273.119995117188
2019-01-01 02:00:00,273.119995117188
2019-01-01 03:00:00,273.130004882812
2019-01-01 04:00:00,273.450012207031
2019-01-01 05:00:00,273.769989013672
2019-01-01 06:00:00,274.079986572266
2019-01-01 07:00:00,274.720001220703
2019-01-01 08:00:00,275.350006103516
2019-01-01 09:00:00,275.989990234375
2019-01-01 10:00:00,276.859985351562
2019-01-01 11:00:00,277.720001220703
2019-01-01 12:00:00,278.589996337891
2019-01-01 13:00:00,278.450012207031
2019-01-01 14:00:00,278.309997558594
2019-01-01 15:00:00,278.179992675781
2019-01-01 16:00:00,277.140014648438
2019-01-01 17:00:00,276.109985351562
2019-01-01 18:00:00,275.070007324219
2019-01-01 19:00:00,274.079986572266
2019-01-01 20:00:00,273.089996337891
2019-01-01 21:00:00,272.109985351562
2019-01-01 22:00:00,271.260009765625
2019-01-01 23:00:00,270.410003662109
2019-01-02 00:00:00,269.559997558594
2019-01-02 01:00:00,269.049987792969
2019-01-02 02:00:00,268.549987792969
2019-01-02 03:00:00,268.049987792969
2019-01-02 04:00:00,267.570007324219
2019-01-02 05:00:00,267.100006103516
2019-01-02 06:00:00,266.619995117188
2019-01-02 07:00:00,266.390014648438
2019-01-02 08:00:00,266.149993896484
2019-01-02 09:00:00,265.920013427734
2019-01-02 10:00:00,265.910003662109
2019-01-02 11:00:00,265.899993896484
2019-01-02 12:00:00,265.890014648438
2019-01-02 13:00:00,265.970001220703
2019-01-02 14:00:00,266.040008544922
2019-01-02 15:00:00,266.109985351562
2019-01-02 16:00:00,266.970001220703
2019-01-02 17:00:00,267.829986572266
2019-01-02 18:00:00,268.679992675781
2019-01-02 19:00:00,268.769989013672
2019-01-02 20:00:00,268.859985351562
2019-01-02 21:00:00,268.950012207031
2019-01-02 22:00:00,268.779998779297
2019-01-02 23:00:00,268.619995117188
2019-01-03 00:00:00,268.450012207031
2019-01-03 01:00:00,268.480010986328
2019-01-03 02:00:00,268.510009765625
2019-01-03 03:00:00,268.540008544922
2019-01-03 04:00:00,268.880004882812
2019-01-03 05:00:00,269.209991455078
2019-01-03 06:00:00,269.540008544922
2019-01-03 07:00:00,269.559997558594
2019-01-03 08:00:00,269.589996337891
2019-01-03 09:00:00,269.609985351562
2019-01-03 10:00:00,269.820007324219
2019-01-03 11:00:00,270.019989013672
2019-01-03 12:00:00,270.230010986328
2019-01-03 13:00:00,270.510009765625
2019-01-03 14:00:00,270.790008544922
2019-01-03 15:00:00,271.070007324219
2019-01-03 16:00:00,271.649993896484
2019-01-03 17:00:00,272.239990234375
2019-01-03 18:00:00,272.820007324219
2019-01-03 19:00:00,272.380004882812
2019-01-03 20:00:00,271.940002441406
2019-01-03 21:00:00,271.510009765625
2019-01-03 22:00:00,271.059997558594
2019-01-03 23:00:00,270.619995117188
2019-01-04 00:00:00,270.179992675781
2019-01-04 01:00:00,270.230010986328
2019-01-04 02:00:00,270.269989013672
2019-01-04 03:00:00,270.320007324219
2019-01-04 04:00:00,270.350006103516
2019-01-04 05:00:00,270.369995117188
2019-01-04 06:00:00,270.399993896484
2019-01-04 07:00:00,270.170013427734
2019-01-04 08:00:00,269.950012207031
2019-01-04 09:00:00,269.730010986328
2019-01-04 10:00:00,269.890014648438
2019-01-04 11:00:00,270.059997558594
2019-01-04 12:00:00,270.220001220703
2019-01-04 13:00:00,270.839996337891
2019-01-04 14:00:00,271.459991455078
2019-01-04 15:00:00,272.079986572266
2019-01-04 16:00:00,272.730010986328
2019-01-04 17:00:00,273.380004882812
2019-01-04 18:00:00,274.030029296875
2019-01-04 19:00:00,273.890014648438
2019-01-04 20:00:00,273.760040283203
2019-01-04 21:00:00,273.619995117188
2019-01-04 22:00:00,273.179992675781
2019-01-04 23:00:00,272.730010986328
2019-01-05 00:00:00,272.2900390625
2019-01-05 01:00:00,271.989990234375
2019-01-05 02:00:00,271.690002441406
2019-01-05 03:00:00,271.390014648438
2019-01-05 04:00:00,271.470001220703
2019-01-05 05:00:00,271.549987792969
